Original_SKU,Cleaned_SKU,Is_SKU_Modified,Match_Found_In_Scrape,ODS_Inventory_ID,ODS_Price,Scrape_Price,ODS_Capacity_OZ,ODS_Capacity_ML,Scrape_Capacity,ODS_Description,Scrape_Description,Price_Diff,Price_Match
GBSlk30SpryMtSl,GBSlk30SpryMtSl,False,False,2376.0,,,1oz,"30 ml,  ",,"Sleekdesign30 ml,  1oz Clear glass bottle  withmatte silver spray pump.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
LBSlk30LtnMtSl,LBSlk30LtnMtSl,False,False,2377.0,,,1oz,"30 ml,  ",,"Sleekdesign30 ml,  1oz Clear glass bottle  withmatte silver lotion pump.For use with lotions, moisturizer, and serums.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
LBSlk30LtnClOvrCap,LBSlk30LtnClOvrCap,False,True,3518.0,,$2.42,1oz,"30 ml,  ",30 ml (1.01 oz),"Sleekdesign30 ml,  1oz Clear glass bottle  withwith a matte silver collar treatment pump and clear overcap..For use with lotions, moisturizer, and serums.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each","Sleek design 30 ml, 1oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Sleek design bo",,False
GBSlk30SpryShnSl,GBSlk30SpryShnSl,False,False,2378.0,,,1oz,"30 ml,  ",,"Sleekdesign30 ml,  1oz Clear glass bottle  withshiny silver spray pump.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
LBSlk30LtnShnSl,LBSlk30LtnShnSl,False,False,1277.0,,,1oz,"30 ml,  ",,"Sleekdesign30 ml,  1oz Clear glass bottle  withshiny silver lotion pump.For use with lotions, moisturizer, and serums.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk30AnSpLvn,GBSlk30AnSpLvn,False,False,2379.0,,,1oz,"30 ml,  ",,"Sleekdesign30 ml,  1oz Clear glass bottle  withlavender vintage style bulb sprayerwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk30AnSpPnk,GBSlk30AnSpPnk,False,False,2380.0,,,1oz,"30 ml,  ",,"Sleekdesign30 ml,  1oz Clear glass bottle  withpink vintage style bulb sprayerwithshiny gold collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk30AnSpMtSl,GBSlk30AnSpMtSl,False,False,2381.0,,,1oz,"30 ml,  ",,"Sleekdesign30 ml,  1oz Clear glass bottle  withmatte silver vintage style sprayerwithmatte silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk30AnSpIvySl,GBSlk30AnSpIvySl,False,False,2382.0,,,1oz,"30 ml,  ",,"Sleekdesign30 ml,  1oz Clear glass bottle  withivory vintage style bulb sprayerwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk30AnSpGl,GBSlk30AnSpGl,False,False,2383.0,,,1oz,"30 ml,  ",,"Sleekdesign30 ml,  1oz Clear glass bottle  withgold vintage style sprayerwithshiny gold collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk30AnSpIvyGl,GBSlk30AnSpIvyGl,False,False,2384.0,,,1oz,"30 ml,  ",,"Sleekdesign30 ml,  1oz Clear glass bottle  withivory vintage style bulb sprayerwithshiny gold collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk30AnSpBlk,GBSlk30AnSpBlk,False,True,2385.0,,$5.13,1oz,"30 ml,  ",30 ml (1.01 oz),"Sleekdesign30 ml,  1oz Clear glass bottle  withblack vintage style bulb sprayerwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each","Sleek design 30 ml, 1oz clear glass bottle with black vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of",,False
GBSlk30AnSpWht,GBSlk30AnSpWht,False,False,2386.0,,,1oz,"30 ml,  ",,"Sleekdesign30 ml,  1oz Clear glass bottle  withwhite vintage style bulb sprayerwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk30AnSpRed,GBSlk30AnSpRed,False,False,2387.0,,,1oz,"30 ml,  ",,"Sleekdesign30 ml,  1oz Clear glass bottle  withred vintage style bulb sprayerwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk30DrpSl,GBSlk30DrpSl,False,False,2388.0,,,1oz,"30 ml,  ",,"Sleekdesign30 ml,  1oz Clear glass bottle  withwhite dropperwithshiny silver collar cap.For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizer, and beard oils.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk30DrpCu,GBSlk30DrpCu,False,True,2389.0,,$1.62,1oz,"30 ml,  ",30 ml (1.01 oz),"Sleekdesign30 ml,  1oz Clear glass bottle  withwhite dropperwithshiny gold collar cap.For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizer, and beard oils.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each","Sleek design 30 ml, 1oz clear glass bottle with white dropper with shiny copper collar cap. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizer, and beard oils.Sleek design bottle is a family of bottles avail",,False
GBSlk30DrpGl,GBSlk30DrpGl,False,False,2390.0,,,1oz,"30 ml,  ",,"Sleekdesign30 ml,  1oz Clear glass bottle  withwhite dropperwithshiny copper collar cap.For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizer, and beard oils.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
LBSlk30WhtRectClOverCap,LBSlk30WhtRectClOverCap,False,False,1273.0,,,1oz,"30 ml,  ",,"Sleekdesign30 ml,  1oz Clear glass bottle  withwhite rectangularwithclear over the cap.For use with lotions, moisturizer, and serums.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk30RdcrPnkLthr,GBSlk30RdcrPnkLthr,False,False,1164.0,,,1oz,"30 ml,  ",,"Sleekdesign30 ml,  1oz Clear glass bottle  withreducerandpink faux leather cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk30RdcrIvyLthr,GBSlk30RdcrIvyLthr,False,False,1163.0,,,1oz,"30 ml,  ",,"Sleekdesign30 ml,  1oz Clear glass bottle  withreducerandivory faux leather cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk30SpryCu,GBSlk30SpryCu,False,True,2391.0,,$2.42,1oz,"30 ml,  ",30 ml (1.01 oz),"Sleekdesign30 ml,  1oz Clear glass bottle  withmatte copper spray pump0.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each","Sleek design 30 ml, 1oz clear glass bottle with matte copper spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.",,False
LBSlk30LtnCu,LBSlk30LtnCu,False,False,2392.0,,,1oz,"30 ml,  ",,"Sleekdesign30 ml,  1oz Clear glass bottle  withmatte copper lotion pump0.For use with lotions, moisturizer, and serums.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk50RdcrShnGl,GBSlk50RdcrShnGl,False,False,2393.0,,,1.7oz,"50 ml,  ",,"Sleekdesign50 ml,  1.7oz Clear glass bottle  withreducerandshiny gold cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk50RdcrShnBlkTall,GBSlk50RdcrShnBlkTall,False,False,2394.0,,,1.7oz,"50 ml,  ",,"Sleekdesign50 ml,  1.7oz Clear glass bottle  withreducerandtall black shiny cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk50RdcrShnBlk,GBSlk50RdcrShnBlk,False,False,2395.0,,,1.7oz,"50 ml,  ",,"Sleekdesign50 ml,  1.7oz Clear glass bottle  withreducerandblack shiny cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk50RdcrBlkLthr,GBSlk50RdcrBlkLthr,False,True,1156.0,,$1.85,1.7oz,"50 ml,  ",50 ml (1.69 oz),"Sleekdesign50 ml,  1.7oz Clear glass bottle  withreducerandblack faux leather cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each","Sleek design 50 ml, 1.7oz clear glass bottle with reducer and black faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and",,False
GBSlk50RdcrBrwnLthr,GBSlk50RdcrBrwnLthr,False,False,2396.0,,,1.7oz,"50 ml,  ",,"Sleekdesign50 ml,  1.7oz Clear glass bottle  withreducerandbrown faux leather cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk50RdcrLBrwnLthr,GBSlk50RdcrLBrwnLthr,False,False,2397.0,,,1.7oz,"50 ml,  ",,"Sleekdesign50 ml,  1.7oz Clear glass bottle  withreducerandlight brown faux leather cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk50RdcrShnSl,GBSlk50RdcrShnSl,False,False,2398.0,,,1.7oz,"50 ml,  ",,"Sleekdesign50 ml,  1.7oz Clear glass bottle  withreducerandshiny silver cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk50RdcrMtSlTall,GBSlk50RdcrMtSlTall,False,False,2399.0,,,1.7oz,"50 ml,  ",,"Sleekdesign50 ml,  1.7oz Clear glass bottle  withreducerandtall silver matte cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk50RdcrMtSl,GBSlk50RdcrMtSl,False,False,2400.0,,,1.7oz,"50 ml,  ",,"Sleekdesign50 ml,  1.7oz Clear glass bottle  withreducerandsilver matte cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk50RdcrWht,GBSlk50RdcrWht,False,False,2401.0,,,1.7oz,"50 ml,  ",,"Sleekdesign50 ml,  1.7oz Clear glass bottle  withreducerandwhite cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk50SpryMtGl,GBSlk50SpryMtGl,False,False,2402.0,,,1.7oz,"50 ml,  ",,"Sleekdesign50 ml,  1.7oz Clear glass bottle  withmatte gold spray pump0.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
LBSlk50LtnMtGl,LBSlk50LtnMtGl,False,False,2403.0,,,1.7oz,"50 ml,  ",,"Sleekdesign50 ml,  1.7oz Clear glass bottle  withmatte gold lotion pump0.For use with lotions, moisturizer, and serums.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk50SpryShnGl,GBSlk50SpryShnGl,False,False,1246.0,,,1.7oz,"50 ml,  ",,"Sleekdesign50 ml,  1.7oz Clear glass bottle  withshiny gold spray pump.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
LBSlk50LtnShnGl,LBSlk50LtnShnGl,False,False,1255.0,,,1.7oz,"50 ml,  ",,"Sleekdesign50 ml,  1.7oz Clear glass bottle  withshiny gold lotion pump.For use with lotions, moisturizer, and serums.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk50SpryShnBlk,GBSlk50SpryShnBlk,False,False,1245.0,,,1.7oz,"50 ml,  ",,"Sleekdesign50 ml,  1.7oz Clear glass bottle  withshiny black spray pump.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
LBSlk50LtnShnBlk,LBSlk50LtnShnBlk,False,False,1254.0,,,1.7oz,"50 ml,  ",,"Sleekdesign50 ml,  1.7oz Clear glass bottle  withshiny black lotion pump.For use with lotions, moisturizer, and serums.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk50SpryMtSl,GBSlk50SpryMtSl,False,False,1247.0,,,1.7oz,"50 ml,  ",,"Sleekdesign50 ml,  1.7oz Clear glass bottle  withmatte silver spray pump.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
LBSlk50LtnMtSl,LBSlk50LtnMtSl,False,False,2404.0,,,1.7oz,"50 ml,  ",,"Sleekdesign50 ml,  1.7oz Clear glass bottle  withmatte silver lotion pump.For use with lotions, moisturizer, and serums.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
LBSlk50LtnClOvrCap,LBSlk50LtnClOvrCap,False,True,3147.0,,$2.57,1.7oz,"50 ml,  ",50 ml (1.69 oz),"Sleekdesign50 ml,  1.7oz Clear glass bottle  withwith a matte silver collar treatment pump and clear overcap..For use with lotions, moisturizer, and serums.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each","Sleek design 50 ml, 1.7oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. . Sleek design bottle is a family of bottles available",,False
GBSlk50SpryShnSl,GBSlk50SpryShnSl,False,False,1248.0,,,1.7oz,"50 ml,  ",,"Sleekdesign50 ml,  1.7oz Clear glass bottle  withshiny silver spray pump.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
LBSlk50LtnShnSl,LBSlk50LtnShnSl,False,False,3148.0,,,1.7oz,"50 ml,  ",,"Sleekdesign50 ml,  1.7oz Clear glass bottle  withshiny silver lotion pump.For use with lotions, moisturizer, and serums.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk50AnSpLvn,GBSlk50AnSpLvn,False,False,2405.0,,,1.7oz,"50 ml,  ",,"Sleekdesign50 ml,  1.7oz Clear glass bottle  withlavender vintage style bulb sprayerwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
GBSlk50AnSpPnk,GBSlk50AnSpPnk,False,False,2406.0,,,1.7oz,"50 ml,  ",,"Sleekdesign50 ml,  1.7oz Clear glass bottle  withpink vintage style bulb sprayerwithshiny gold collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.Price each",,,
